Année	Numéro	Département	Code INSEE	Insee	Commune	Date de première alerte	Surface brûlée (m2)	Surface forêt (m2)	Surface autres terres boisées (m2)	Surfaces non boisées naturelles (m2)	Surfaces non boisées artificialisées (m2)	Surfaces non boisées (m2)	Précision des surfaces	Statut
2007	2226	26	26336	26336	Saou	2007-11-03 15:14	1600	1600	0	0	0	0		Validé
2007	2245	26	26069	26069	Chamaloc	2007-09-13 16:24	250	250	0	0	0	0		Validé
2007	2246	26	26178	26178	Menglon	2007-09-07 14:36	200	200	0	0	0	0		Validé
2007	2247	26	26116	26116	Donzère	2007-09-06 13:20	650000	275000	375000	0	0	0		Validé
2007	2428	26	26182	26182	Mirabel-aux-Baronnies	2007-08-30 15:32	1935	1935	0	0	0	0		Validé
2007	2463	26	26180	26180	Mérindol-les-Oliviers	2007-08-29 4:30	1200	1200	0	0	0	0		Validé
2007	2464	26	26086	26086	Châtillon-en-Diois	2007-08-28 15:03	630	570	60	0	0	0		Validé
2007	2709	26	26339	26339	Savasse	2007-08-17 16:38	100	100	0	0	0	0		Validé
2007	2850	26	26182	26182	Mirabel-aux-Baronnies	2007-08-02 12:25	200	200	0	0	0	0		Validé
2007	2906	26	26258	26258	Puy-Saint-Martin	2007-08-01 17:02	920	520	400	0	0	0		Validé
2007	2957	26	26082	26082	Châteauneuf-de-Bordette	2007-09-04 17:35	11000	11000	0	0	0	0		Validé
2007	3283	26	26324	26324	Saint-Paul-Trois-Châteaux	2007-06-03 18:58	200	200	0	0	0	0		Validé
2007	3361	26	26239	26239	Plaisians	2007-05-13 19:22	20	20	0	0	0	0		Validé
2007	3366	26	26256	26256	Propiac	2007-06-24 0:39	600	600	0	0	0	0		Validé
2007	3367	26	26084	26084	Châteauneuf-sur-Isère	2007-07-16 15:48	7000	6500	0			500		Validé
2007	3406	26	26347	26347	Tain-l'Hermitage	2007-04-25 16:55	10	0	10	0	0	0		Validé
2007	3427	26	26037	26037	Beaumont-lès-Valence	2007-04-25 16:31	40	20	0			20		Validé
2007	3539	26	26377	26377	Vinsobres	2007-04-17 16:03	400	0	400	0	0	0		Validé
2007	3544	26	26317	26317	Saint-Maurice-sur-Eygues	2007-04-16 20:30	300	300	0	0	0	0		Validé
2007	3545	26	26218	26218	Mours-Saint-Eusèbe	2007-04-16 14:11	600	0	600	0	0	0		Validé
2007	3550	26	26231	26231	Peyrins	2007-03-18 16:07	800	0	800	0	0	0		Validé
2007	3551	26	26220	26220	Nyons	2007-03-17 12:07	1000	0	1000	0	0	0		Validé
2007	3552	26	26224	26224	Ourches	2007-03-04 17:51	200	100	100	0	0	0		Validé
2007	3664	26	26171	26171	Manas	2007-04-09 15:41	400	400	0	0	0	0		Validé
2007	3791	26	26229	26229	Penne-sur-l'Ouvèze (La)	2007-01-05 12:51	1500	200	1300	0	0	0		Validé
2007	3843	26	26176	26176	Marsanne	2007-04-22 12:13	250	0	250	0	0	0		Validé
2008	1194	26	26256	26256	Propiac	2008-08-27 8:05	13350	13350	0			0		Validé
2008	1494	26	26166	26166	Loriol-sur-Drôme	2008-07-02 16:09	40	40	0			0		Validé
2008	1495	26	26078	26078	Charols	2008-06-30 8:25	4	4	0			0		Validé
2008	1496	26	26045	26045	Bégude-de-Mazenc (La)	2008-06-27 16:52	200	200	0			0		Validé
2008	1510	26	26078	26078	Charols	2008-05-14 14:48	360	360	0			0		Validé
2008	1710	26	26274	26274	Rochefourchat	2008-05-05 10:25	3800	3800	0			0		Validé
2008	1716	26	26015	26015	Aubenasson	2008-04-27 16:45	1800	700	1100			0		Validé
2008	1717	26	26239	26239	Plaisians	2008-04-26 15:36	2900	2600	300			0		Validé
2008	1817	26	26113	26113	Die	2008-04-04 12:04	9700	5100	4600			0		Validé
2008	1818	26	26377	26377	Vinsobres	2008-04-02 16:08	12800	12800	0			0		Validé
2008	1897	26	26304	26304	Saint-Ferréol-Trente-Pas	2008-07-08 19:27	2150	1250	900			0		Validé
2008	1969	26	26258	26258	Puy-Saint-Martin	2008-02-11 13:23	1200	1200	0			0		Validé
2008	1989	26	26200	26200	Montfroc	2008-02-09 11:48	12200	10400	1800			0		Validé
2008	2067	26	26221	26221	Omblèze	2008-02-24 17:56	1100	0	1100			0		Validé
2008	2068	26	26354	26354	Treschenu-Creyers	2008-02-24 17:20	61000	14000	31000			16000		Validé
2008	2069	26	26113	26113	Die	2008-02-24 13:35	3200	2300	900			0		Validé
2008	2070	26	26300	26300	Saint-Dizier-en-Diois	2008-02-23 15:03	3000	3000	0			0		Validé
2008	2076	26	26258	26258	Puy-Saint-Martin	2008-03-14 17:56	860	860	0			0		Validé
2008	2077	26	26301	26301	Saint-Donat-sur-l'Herbasse	2008-03-07 10:06	350	350	0			0		Validé
2008	2171	26	26205	26205	Montmaur-en-Diois	2008-01-19 15:46	19900	17700	2200			0		Validé
2008	2214	26	26298	26298	Saint-Christophe-et-le-Laris	2008-02-07 16:04	4600	4600	0			0		Validé
2008	2217	26	26303	26303	Sainte-Euphémie-sur-Ouvèze	2008-03-28 11:53	33500	0	33500			0		Validé
2009	1144	26	26113	26113	Die	2009-10-20 17:34	12200	12200	0			0		Validé
2009	1386	26	26024	26024	Barcelonne	2009-08-21 10:32	1000	1000	0			0		Validé
2009	1387	26	26167	26167	Luc-en-Diois	2009-08-20 8:50	50	50	0			0		Validé
2009	1435	26	26198	26198	Montélimar	2009-08-30 15:20	70	70	0			0		Validé
2009	1436	26	26024	26024	Barcelonne	2009-08-30 1:22	8200	8200	0			0		Validé
2009	1516	26	26282	26282	Romeyer	2009-08-27 11:58	10	10	0			0		Validé
2009	1530	26	26277	26277	Roche-sur-Grane (La)	2009-08-19 14:13	4900	4900	0			0		Validé
2009	1569	26	26314	26314	Saint-Martin-d'Août	2009-08-18 15:29	160	160	0			0		Validé
2009	1570	26	26263	26263	Reilhanette	2009-08-17 16:16	6000	0	4500			1500		Validé
2009	1586	26	26231	26231	Peyrins	2009-09-06 19:35	4800	4800	0			0		Validé
2009	1588	26	26231	26231	Peyrins	2009-09-06 18:58	1650	1650	0			0		Validé
2009	1589	26	26212	26212	Montvendre	2009-09-05 22:27	6200	0	5000			1200		Validé
2009	1590	26	26060	26060	Bouvières	2009-09-05 13:52	10000	1000	9000			0		Validé
2009	1648	26	26351	26351	Tonils (Les)	2009-08-25 20:08	2	2	0			0		Validé
2009	1657	26	26147	26147	Gumiane	2009-08-15 15:53	123500	54500	55000			14000		Validé
2009	1676	26	26032	26032	Baume-Cornillane (La)	2009-08-21 19:29	150	150	0			0		Validé
2009	1680	26	26206	26206	Montmeyran	2009-08-23 7:08	2000	400	1600			0		Validé
2009	1681	26	26026	26026	Barret-de-Lioure	2009-08-07 17:16	210	210	0			0		Validé
2009	1817	26	26024	26024	Barcelonne	2009-09-01 13:40	1700	700	0			1000		Validé
2009	1822	26	26031	26031	Bâtie-Rolland (La)	2009-08-16 21:49	80	80	0			0		Validé
2009	1842	26	26195	26195	Montclar-sur-Gervanne	2009-09-14 14:45	21100	16100	0			5000		Validé
2009	1843	26	26060	26060	Bouvières	2009-09-10 14:55	27000	23500	0			3500		Validé
2009	1896	26	26128	26128	Eygluy-Escoulin	2009-08-23 2:12	8000	4000	4000			0		Validé
2009	1900	26	26304	26304	Saint-Ferréol-Trente-Pas	2009-08-18 20:50	350	350	0			0		Validé
2009	1942	26	26360	26360	Valaurie	2009-08-25 19:35	150	150	0			0		Validé
2009	2210	26	26082	26082	Châteauneuf-de-Bordette	2009-07-27 21:39	50	50	0			0		Validé
2009	2211	26	26141	26141	Gigors-et-Lozeron	2009-07-23 10:58	1350	850	500			0		Validé
2009	2212	26	26248	26248	Pontaix	2009-07-21 16:09	10150	1300	8850			0		Validé
2009	2213	26	26232	26232	Peyrus	2009-07-15 13:53	1500	1100	400			0		Validé
2009	2214	26	26365	26365	Vaunaveys-la-Rochette	2009-07-14 15:44	9500	5000	4500			0		Validé
2009	2215	26	26116	26116	Donzère	2009-07-13 14:26	1600	0	1600			0		Validé
2009	2228	26	26323	26323	Saint-Paul-lès-Romans	2009-08-06 14:34	22700	0	11500			11200		Validé
2009	2229	26	26005	26005	Allan	2009-07-12 13:19	14700	2400	0			12300		Validé
2009	2230	26	26062	26062	Brette	2009-06-25 14:46	1200	1200	0			0		Validé
2009	2492	26	26278	26278	Roche-sur-le-Buis (La)	2009-08-07 14:05	2500	600	1900			0		Validé
2009	2749	26	26374	26374	Villebois-les-Pins	2009-03-23 20:02	7600	7600	0			0		Validé
2009	2776	26	26304	26304	Saint-Ferréol-Trente-Pas	2009-06-21 19:49	1400	400	1000			0		Validé
2009	2777	26	26206	26206	Montmeyran	2009-06-21 16:49	320	320	0			0		Validé
2009	2785	26	26360	26360	Valaurie	2009-03-27 17:58	1400	1400	0			0		Validé
2009	2863	26	26255	26255	Prés (Les)	2009-03-17 11:44	700	0	600			100		Validé
2009	2965	26	26344	26344	Soyans	2009-03-01 16:48	670	70	0			600		Validé
2009	2966	26	26113	26113	Die	2009-02-28 11:33	500	500	0			0		Validé
2009	2967	26	26361	26361	Valdrôme	2009-02-26 15:57	3700	2000	1300			400		Validé
2009	2968	26	26308	26308	Saint-Julien-en-Quint	2009-02-26 14:29	1800	1550	250			0		Validé
2009	2969	26	26229	26229	Penne-sur-l'Ouvèze (La)	2009-02-20 14:20	1200	1200	0			0		Validé
2009	3063	26	26043	26043	Beauvoisin	2009-02-18 12:30	6400	0	6400			0		Validé
2009	3064	26	26370	26370	Vercoiran	2009-02-18 0:25	5800	5800	0			0		Validé
2010	1650	26	26335	26335	Salles-sous-Bois	2010-06-02 14:57	300	0	300			0		Validé
2010	1651	26	26269	26269	Rochebrune	2010-09-03 16:11	500	0	500			0		Validé
2010	1652	26	26365	26365	Vaunaveys-la-Rochette	2010-08-30 16:12	4000	0	4000			0		Validé
2010	1653	26	26164	26164	Lesches-en-Diois	2010-08-25 21:00	4	4	0			0		Validé
2010	1654	26	26085	26085	Châteauneuf-du-Rhône	2010-08-11 16:14	11000	500	10500			0		Validé
2010	1655	26	26169	26169	Malataverne	2010-08-08 9:44	2000	2000	0			0		Validé
2010	1656	26	26324	26324	Saint-Paul-Trois-Châteaux	2010-08-01 1:42	1000	1000	0			0		Validé
2010	1657	26	26335	26335	Salles-sous-Bois	2010-07-24 14:15	10000	10000	0			0		Validé
2010	1661	26	26013	26013	Arpavon	2010-09-28 15:10	11400	3400	3400			4600		Validé
2010	1682	26	26098	26098	Cobonne	2010-08-06 13:02	5000	500	4500			0		Validé
2010	1683	26	26116	26116	Donzère	2010-08-06 12:08	1000	500	500			0		Validé
2010	1684	26	26323	26323	Saint-Paul-lès-Romans	2010-07-25 18:56	2300	0	2300			0		Validé
2010	1685	26	26324	26324	Saint-Paul-Trois-Châteaux	2010-07-17 0:55	2000	1000	1000			0		Validé
2010	1686	26	26220	26220	Nyons	2010-07-14 15:27	9000	0	9000			0		Validé
2010	1687	26	26084	26084	Châteauneuf-sur-Isère	2010-07-09 18:24	50	50	0			0		Validé
2010	1688	26	26096	26096	Clérieux	2010-07-06 11:58	3000	3000	0			0		Validé
2010	1689	26	26261	26261	Réauville	2010-07-05 16:42	9500	6800	2700			0		Validé
2010	1690	26	26258	26258	Puy-Saint-Martin	2010-08-25 16:33	400	200	200			0		Validé
2010	1691	26	26248	26248	Pontaix	2010-06-10 15:25	9700	3700	6000			0		Validé
2010	1692	26	26236	26236	Pierrelongue	2010-06-02 14:43	200	200	0			0		Validé
2010	1693	26	26181	26181	Mévouillon	2010-05-22 16:33	6600	0	6600			0		Validé
2010	1694	26	26061	26061	Bren	2010-07-08 21:08	300	300	0			0		Validé
2010	2715	26	26114	26114	Dieulefit	2010-03-18 11:21	400	50	350			0		Validé
2011	1680	26	26114	26114	Dieulefit	2011-09-09 16:11	1600	1600	0			0		Validé
2011	1696	26	26116	26116	Donzère	2011-09-07 20:20	300	0	300			0		Validé
2011	1739	26	26231	26231	Peyrins	2011-08-31 15:17	300	300	0			0		Validé
2011	1811	26	26024	26024	Barcelonne	2011-08-26 12:04	3000	3000	0			0		Validé
2011	1825	26	26212	26212	Montvendre	2011-08-24 11:43	100	100	0			0		Validé
2011	1831	26	26332	26332	Saint-Uze	2011-08-23 17:10	1000	1000	0			0		Validé
2011	1837	26	26288	26288	Sahune	2011-08-23 13:29	300	300	0			0		Validé
2011	1843	26	26285	26285	Rousset-les-Vignes	2011-08-22 9:03	7500	0	7500			0		Validé
2011	1920	26	26176	26176	Marsanne	2011-08-10 16:12	2500	2500	0			0		Validé
2011	1983	26	26005	26005	Allan	2011-08-01 4:35	23600	23600	0			0		Validé
2011	1992	26	26005	26005	Allan	2011-07-30 2:35	12000	12000	0			0		Validé
2011	2102	26	26005	26005	Allan	2011-07-14 13:37	6000	3000	3000			0		Validé
2011	2281	26	26348	26348	Taulignan	2011-06-26 17:14	950	0	950			0		Validé
2011	2430	26	26098	26098	Cobonne	2011-05-27 15:13	2000	2000	0			0		Validé
2011	2445	26	26212	26212	Montvendre	2011-05-25 11:35	21600	0	4500			17100		Validé
2011	2488	26	26085	26085	Châteauneuf-du-Rhône	2011-05-19 16:20	2000	0	2000			0		Validé
2011	2516	26	26216	26216	Motte-de-Galaure (La)	2011-05-12 1:17	2400	2400	0			0		Validé
2011	2523	26	26189	26189	Montauban-sur-l'Ouvèze	2011-05-11 8:41	60	60	0			0		Validé
2011	2611	26	26145	26145	Granges-Gontardes (Les)	2011-04-15 7:37	1500	0	1500			0		Validé
2011	2617	26	26152	26152	Jonchères	2011-04-13 16:08	7100	7100	0			0		Validé
2011	2623	26	26216	26216	Motte-de-Galaure (La)	2011-04-12 22:06	3700	3350	350			0		Validé
2011	2659	26	26086	26086	Châtillon-en-Diois	2011-04-08 15:17	17100	14100	3000			0		Validé
2011	2661	26	26076	26076	Charens	2011-04-08 14:06	113100	3100	110000			0		Validé
2011	2685	26	26190	26190	Montaulieu	2011-04-01 18:58	1750	1750	0			0		Validé
2011	2703	26	26360	26360	Valaurie	2011-03-24 14:52	14000	10000	4000			0		Validé
2011	2788	26	26067	26067	Chalancon	2011-02-23 14:22	6400	0	6400			0		Validé
2011	2873	26	26145	26145	Granges-Gontardes (Les)	2011-01-24 21:25	10900	200	10700			0		Validé
2012	1291	26	26182	26182	Mirabel-aux-Baronnies	2012-11-08 15:15	1700	1700	0			0		Validé
2012	1635	26	26281	26281	Romans-sur-Isère	2012-08-21 15:55	5500	200	5300			0		Validé
2012	1952	26	26342	26342	Solérieux	2012-07-31 14:43	9600	3200	0			6400		Validé
2012	1990	26	26145	26145	Granges-Gontardes (Les)	2012-07-30 14:52	1400	700	700			0		Validé
2012	2437	26	26011	26011	Aouste-sur-Sye	2012-04-25 17:25	1250	1250	0			0		Validé
2012	2491	26	26285	26285	Rousset-les-Vignes	2012-03-30 8:36	500	0	500			0		Validé
2012	2492	26	26193	26193	Montbrun-les-Bains	2012-03-31 13:48	10500	0	10500			0		Validé
2012	2590	26	26300	26300	Saint-Dizier-en-Diois	2012-03-26 17:14	50	50	0			0		Validé
2012	2591	26	26093	26093	Clansayes	2012-03-26 14:43	500	500	0			0		Validé
2012	2757	26	26104	26104	Cornillac	2012-03-05 17:21	29700	0	29700			0		Validé
2012	2758	26	26278	26278	Roche-sur-le-Buis (La)	2012-03-02 16:35	8000	0	8000			0		Validé
2012	2798	26	26208	26208	Montoison	2012-02-29 19:04	60	60	0			0		Validé
2012	2799	26	26343	26343	Souspierre	2012-02-29 15:05	5200	0	5200			0		Validé
2012	2800	26	26215	26215	Motte-Chalancon (La)	2012-02-29 14:32	11500	0	11500			0		Validé
2012	2801	26	26224	26224	Ourches	2012-02-28 15:56	150	150	0			0		Validé
2012	2802	26	26358	26358	Upie	2012-02-27 17:42	11600	2000	3800			5800		Validé
2012	2803	26	26169	26169	Malataverne	2012-02-25 11:18	4750	0	4750			0		Validé
2012	2804	26	26293	26293	Saint-Avit	2012-02-23 16:32	2150	200	1950			0		Validé
2012	2805	26	26146	26146	Grignan	2012-02-23 13:47	18600	10100	8500			0		Validé
2012	2806	26	26185	26185	Mirmande	2012-02-22 14:38	1750	0	1750			0		Validé
2012	2807	26	26106	26106	Coucourde (La)	2012-02-21 15:25	950	0	950			0		Validé
2012	2808	26	26278	26278	Roche-sur-le-Buis (La)	2012-02-14 15:22	49900	0	49900			0		Validé
2013	1921	26	26196	26196	Montéléger	2013-08-01 12:57	500	100	400			0		Validé
2013	2054	26	26376	26376	Villeperdrix	2013-07-09 15:39	16700	0	2700			14000		Validé
2013	2055	26	26026	26026	Barret-de-Lioure	2013-07-09 15:30	5	0	5			0		Validé
2013	2096	26	26324	26324	Saint-Paul-Trois-Châteaux	2013-08-26 17:24	200	200	0			0		Validé
2013	2097	26	26010	26010	Anneyron	2013-08-05 15:19	2700	2700	0			0		Validé
2013	2230	26	26058	26058	Bourg-lès-Valence	2013-07-02 10:30	400	100	0			300		Validé
2013	2338	26	26301	26301	Saint-Donat-sur-l'Herbasse	2013-04-17 15:44	3400	3400	0			0		Validé
2013	2339	26	26202	26202	Montjoux	2013-04-17 14:40	2200	2000	0			200		Validé
2013	2340	26	26225	26225	Parnans	2013-04-17 12:12	11500	11000	500			0		Validé
2013	2404	26	26063	26063	Buis-les-Baronnies	2013-03-16 21:54	400	400	0			0		Validé
2013	2414	26	26239	26239	Plaisians	2013-02-27 11:17	6650	0	6650			0		Validé
2014	2337	26	26275	26275	Rochegude	2014-06-19 12:51	1000	1000	0			0		Validé
2014	2854	26	26377	26377	Vinsobres	2014-04-19 11:47	5000	0	5000			0		Validé
2014	2855	26	26143	26143	Le Grand-Serre	2014-03-12 14:28	50000	0	50000			0		Validé
2014	3047	26	26326	26326	Saint-Restitut	2014-05-21 15:59	1000	0	1000			0		Validé
2014	3048	26	26348	26348	Taulignan	2014-05-18 17:00	40000	5000	35000			0		Validé
2014	3083	26	26289	26289	Saillans	2014-04-13 13:26	100000	0	100000			0		Validé
2014	3084	26	26005	26005	Allan	2014-05-14 14:55	3000	0	3000			0		Validé
2015	3010	26	26234	26234	Piégros-la-Clastre	2015-07-24 20:08	300	0	300			0		Validé
2015	3011	26	26113	26113	Die	2015-07-22 15:06	300	0	300			0		Validé
2015	3161	26	26113	26113	Die	2015-07-22 15:11	300	300	0			0		Validé
2015	3162	26	26113	26113	Die	2015-07-21 22:19	200	200	0			0		Validé
2015	3275	26	26001	26001	Aix-en-Diois	2015-09-22 13:48	8000	0	8000			0		Validé
2015	3305	26	26382	26382	Saint-Vincent-la-Commanderie	2015-08-20 14:47	500	0	500			0		Validé
2015	3306	26	26295	26295	Saint-Barthélemy-de-Vals	2015-08-18 12:47	1000	0	1000			0		Validé
2015	3307	26	26179	26179	Mercurol	2015-08-13 14:08	300	0	300			0		Validé
2015	3358	26	26289	26289	Saillans	2015-06-28 19:02	50	50	0			0		Validé
2015	3359	26	26318	26318	Saint-May	2015-07-11 14:18	60000	58000	2000			0		Validé
2015	3360	26	26160	26160	Laveyron	2015-07-19 18:46	5000	5000	0			0		Validé
2015	3641	26	26101	26101	Comps	2015-05-17 18:14	500	500	0			0		Validé
2015	4073	26	26113	26113	Die	2015-03-13 13:12	73000	63500	9500			0		Validé
2015	4384	26	26336	26336	Saou	2015-06-06 22:10	2200	2200	0			0		Validé
2015	4385	26	26047	26047	Bellegarde-en-Diois	2015-04-09 14:43	11200	4500	6700			0		Validé
2015	4386	26	26243	26243	Le Poët-Laval	2015-04-04 14:04	7500	7500	0			0		Validé
2015	4387	26	26175	26175	Marignac-en-Diois	2015-02-20 13:12	5000	0	5000			0		Validé
2016	2749	26	26103	26103	Condorcet	2016-11-03 14:18	30000	30000	0			0		Validé
2016	2867	26	26348	26348	Taulignan	2016-08-31 15:39	1000	1000	0			0		Validé
2016	2928	26	26282	26282	Romeyer	2016-07-21 7:07	120	120	0			0		Validé
2016	3008	26	26345	26345	Suze-la-Rousse	2016-06-08 18:15	500	500	0			0		Validé
2016	3332	26	26073	26073	Chantemerle-lès-Grignan	2016-07-19 12:09	500	500	0			0		Validé
2016	3818	26	26182	26182	Mirabel-aux-Baronnies	2016-05-07 16:53	500	500	0			0		Validé
2016	4460	26	26284	26284	Roussas	2016-04-28 22:01	1000	1000	0			0		Validé
2016	4461	26	26036	26036	Beaumont-en-Diois	2016-04-16 12:54	4000	1000	3000			0		Validé
2017	3272	26	26284	26284	Roussas	2017-10-03 19:40	6500	0	6500			0		Validé
2017	3351	26	26281	26281	Romans-sur-Isère	2017-09-29 16:59	2800	2800	0			0		Validé
2017	4028	26	26123	26123	Establet	2017-10-29 13:32	68000	65000	3000			0		Validé
2017	4372	26	26116	26116	Donzère	2017-09-06 14:22	71000	0	71000			0		Validé
2017	4373	26	26341	26341	Serves-sur-Rhône	2017-08-26 10:20	400	400	0			0		Validé
2017	4374	26	26211	26211	Montségur-sur-Lauzon	2017-08-19 15:39	800	800	0			0		Validé
2017	4475	26	26189	26189	Montauban-sur-l'Ouvèze	2017-07-04 15:59	3900	3900	0			0		Validé
2017	4493	26	26189	26189	Montauban-sur-l'Ouvèze	2017-07-02 19:18	2400	2400	0			0		Validé
2017	4598	26	26354	26354	Treschenu-Creyers	2017-04-24 12:13	55000	44000	11000			0		Validé
2017	4607	26	26162	26162	Lens-Lestang	2017-04-22 10:43	44000	43950	50			0		Validé
2017	4621	26	26074	26074	La Chapelle-en-Vercors	2017-04-18 18:40	7300	7300	0			0		Validé
2017	4622	26	26088	26088	Chatuzange-le-Goubet	2017-04-18 16:44	1000	1000	0			0		Validé
2017	4623	26	26168	26168	Lus-la-Croix-Haute	2017-04-18 14:28	19000	6500	12500			0		Validé
2017	4624	26	26220	26220	Nyons	2017-02-24 14:52	1200	500	700			0		Validé
2017	4631	26	26084	26084	Châteauneuf-sur-Isère	2017-04-13 14:56	1500	1425	75			0		Validé
2017	4632	26	26127	26127	Eygaliers	2017-03-30 16:40	4500	0	4500			0		Validé
2017	4633	26	26291	26291	Saint-Andéol	2017-04-09 7:53	7500	7500	0			0		Validé
2017	4675	26	26065	26065	Chabrillan	2017-08-05 11:18	1000	500	500			0		Validé
2017	4706	26	26022	26022	Ballons	2017-07-17 15:40	120000	80000	40000			0		Validé
2017	4708	26	26094	26094	Claveyson	2017-07-17 14:23	49600	49600	0			0		Validé
2017	4903	26	26231	26231	Peyrins	2017-03-31 14:08	5700	5700	0			0		Validé
2017	4904	26	26153	26153	Laborel	2017-03-18 16:21	5200	4400	0			800		Validé
2017	4905	26	26013	26013	Arpavon	2017-03-13 15:26	4200	2500	1700			0		Validé
2017	4906	26	26002	26002	Albon	2017-03-13 15:04	3100	0	3100			0		Validé
2017	4907	26	26297	26297	Saint-Bonnet-de-Valclérieux	2017-03-12 17:07	34000	34000	0			0		Validé
2018	2138	26	26071	26071	Chanos-Curson	2018-10-05 17:28	1000	0	1000			0		Validé
2018	2210	26	26176	26176	Marsanne	2018-09-27 18:27	30000	0	30000			0		Validé
2018	2283	26	26239	26239	Plaisians	2018-09-10 18:29	500	0	500			0		Validé
2018	2537	26	26169	26169	Malataverne	2018-06-20 21:04	80	80	0			0		Validé
2018	2588	26	26080	26080	Chastel-Arnaud	2018-04-29 10:20	1000	1000	0			0		Validé
2018	2676	26	26165	26165	Livron-sur-Drôme	2018-03-08 14:36	27500	2700	24800			0		Validé
2018	2770	26	26382	26382	Saint-Vincent-la-Commanderie	2018-08-30 12:01	500	0	500			0		Validé
2018	2771	26	26115	26115	Divajeu	2018-08-29 18:46	300	0	300			0		Validé
2018	2772	26	26116	26116	Donzère	2018-08-27 13:02	4000	0	4000			0		Validé
2018	2849	26	26190	26190	Montaulieu	2018-08-06 16:39	1250	1250	0			0		Validé
2018	2931	26	26243	26243	Le Poët-Laval	2018-08-04 16:09	80	80	0			0		Validé
2018	2932	26	26299	26299	Sainte-Croix	2018-07-29 19:41	9600	9600	0			0		Validé
2018	2933	26	26221	26221	Omblèze	2018-07-27 12:44	8000	5000	3000			0		Validé
2018	2934	26	26122	26122	Espenel	2018-07-25 12:19	5100	500	4600			0		Validé
2018	2946	26	26333	26333	Saint-Vallier	2018-07-09 15:42	26800	15000	8000			3800		Validé
2019	4093	26	26124	26124	ETOILE SUR RHONE	2019-09-21 10:33	1500	1500	0			0		Validé
2019	4094	26	26342	26342	SOLERIEUX	2019-09-19 11:29	400	400	0			0		Validé
2019	4095	26	26342	26342	SOLERIEUX	2019-09-18 11:29	300	300	0			0		Validé
2019	4096	26	26125	26125	EURRE	2019-09-18 13:57	5000	5000	0			0		Validé
2019	4201	26	26282	26282	ROMEYER	2019-09-12 16:15	400	400	0			0		Validé
2019	4202	26	26339	26339	SAVASSE	2019-09-04 2:58	400	400	0			0		Validé
2019	4203	26	26121	26121	ESPELUCHE	2019-09-02 22:13	3000	3000	0			0		Validé
2019	4204	26	26131	26131	EYZAHUT	2019-08-30 14:18	15560	11660	3900			0		Validé
2019	4205	26	26377	26377	VINSOBRES	2019-08-18 1:56	3000	3000	0			0		Validé
2019	4206	26	26022	26022	BALLONS	2019-08-17 17:01	26000	26000	0			0		Validé
2019	4207	26	26247	26247	PONSAS	2019-08-17 14:36	39700	39700	0			0		Validé
2019	4208	26	26099	26099	COLONZELLE	2019-08-15 18:57	2000	2000	0			0		Validé
2019	4559	26	26203	26203	MONTJOYER	2019-09-28 16:15	1000	1000	0			0		Validé
2019	4696	26	26202	26202	MONTJOUX	2019-08-08 14:14	12450	11205	1245			0		Validé
2019	4703	26	26041	26041	BEAUSEMBLANT	2019-07-20 16:25	1350	1350	0			0		Validé
2019	4704	26	26342	26342	SOLERIEUX	2019-07-19 4:07	300	300	0			0		Validé
2019	4705	26	26093	26093	CLANSAYES	2019-07-17 19:03	200	200	0			0		Validé
2019	4706	26	26225	26225	PARNANS	2019-07-17 18:15	400	400	0			0		Validé
2019	4707	26	26020	26020	REPARA AURIPLES	2019-07-17 16:19	15000	10000	0			5000		Validé
2019	4708	26	26211	26211	MONTSEGUR SUR LAUZON	2019-07-17 14:02	400	400	0			0		Validé
2019	4709	26	26211	26211	MONTSEGUR SUR LAUZON	2019-07-10 4:16	1130	780	110			240		Validé
2019	4710	26	26010	26010	ANNEYRON	2019-07-08 16:55	29300	2000	0			27300		Validé
